Change,Close,Date,Momentum,open
0.003245259,250.227509,8/10/2010,0,250.2307543
0.023763654,244.281189,8/11/2010,0,244.3049527
0.00054906,244.415314,8/12/2010,1,244.4147649
0.011503809,241.603607,8/13/2010,0,241.6151108
0.001562675,241.226059,8/16/2010,0,241.2276217
0.010152576,243.675125,8/17/2010,1,243.6649724
0.017063535,239.517166,8/18/2010,0,239.5342295
0.029409892,232.472992,8/19/2010,0,232.5024019
0.012714509,229.517212,8/20/2010,0,229.5299265
0.004437014,230.535583,8/23/2010,1,230.531146
0.027323444,224.236557,8/24/2010,0,224.2638804
0.007155693,225.841125,8/25/2010,1,225.8339693
0.008006699,224.032883,8/26/2010,0,224.0408897
0.017406565,227.932526,8/27/2010,1,227.9151194
0.013381903,224.882355,8/30/2010,0,224.8957369
0.005898066,223.555984,8/31/2010,0,223.5618821
0.022910096,228.677673,9/1/2010,1,228.6547629
0.00619119,230.09346,9/2/2010,1,230.0872688
0.015372028,233.630463,9/3/2010,1,233.615091
0.012545192,230.699524,9/7/2010,0,230.7120692
0.013307518,233.769562,9/8/2010,1,233.7562545
0.011900206,236.551468,9/9/2010,1,236.5395678
8.40E-05,236.531586,9/10/2010,0,236.53167
0.012874374,239.576782,9/13/2010,1,239.5639076
0.003815257,238.662735,9/14/2010,0,238.6665503
0.000437056,238.767044,9/15/2010,1,238.7666069
0.00087386,238.975693,9/16/2010,1,238.9748191
0.01889575,243.491318,9/17/2010,1,243.4724223
0.036988686,252.497742,9/20/2010,1,252.4607533
0.010191267,255.071014,9/21/2010,1,255.0608227
0.004946779,256.332794,9/22/2010,1,256.3278472
0.004883675,255.080948,9/23/2010,0,255.0858317
0.026894862,261.941315,9/24/2010,1,261.9144201
0.005917073,263.491241,9/27/2010,1,263.4853239
0.006108465,261.881714,9/28/2010,0,261.8878225
0.000986442,262.140045,9/29/2010,1,262.1390586
0.003600663,261.196167,9/30/2010,0,261.1997677
0.00032329,261.111725,10/1/2010,0,261.1120483
0.006221287,259.487274,10/4/2010,0,259.4934953
0.030401117,267.375977,10/5/2010,1,267.3455759
0.0072088,265.448517,10/6/2010,0,265.4557258
0.008122008,263.292542,10/7/2010,0,263.300664
0.011961999,266.442047,10/8/2010,1,266.430085
0.004642544,267.679016,10/11/2010,1,267.6743735
0.004732362,268.94577,10/12/2010,1,268.9410376
0.003527931,269.894592,10/13/2010,1,269.8910641
0.00436221,268.717255,10/14/2010,0,268.7216172
0.111881364,298.781708,10/15/2010,1,298.6698266
0.027034734,306.859192,10/18/2010,1,306.8321573
0.015994571,301.951111,10/19/2010,0,301.9671056
0.000246706,302.025604,10/20/2010,1,302.0253573
0.006595686,304.01767,10/21/2010,1,304.0110743
0.000882347,304.285919,10/22/2010,1,304.2850367
0.006481299,306.258087,10/25/2010,1,306.2516057
0.00340632,307.3013,10/26/2010,1,307.2978937
0.003443217,306.243195,10/27/2010,0,306.2466382
0.003422626,307.291351,10/28/2010,1,307.2879284
0.007889011,304.867126,10/29/2010,0,304.875015
0.002118343,305.512939,11/1/2010,1,305.5108207
0.000975625,305.811005,11/2/2010,1,305.8100294
0.007439814,308.086182,11/3/2010,1,308.0787422
0.006594905,310.117981,11/4/2010,1,310.1113861
0.001297487,310.520355,11/5/2010,1,310.5190575
0.002703652,311.359894,11/8/2010,1,311.3571903
0.003111155,310.391205,11/9/2010,0,310.3943162
0.003104937,309.42746,11/10/2010,0,309.4305649
0.009134933,306.600861,11/11/2010,0,306.6099959
0.022521434,299.69577,11/12/2010,0,299.7182914
0.012962262,295.811035,11/15/2010,0,295.8239973
0.019732313,289.973999,11/16/2010,0,289.9937313
0.000291205,289.889557,11/17/2010,0,289.8898482
0.022294532,296.352509,11/18/2010,1,296.3302145
0.009605105,293.506012,11/19/2010,0,293.5156171
0.000660143,293.699768,11/22/2010,1,293.6991079
0.013886497,289.621307,11/23/2010,0,289.6351935
0.020514188,295.562653,11/24/2010,1,295.5421388
0.008353335,293.093719,11/26/2010,0,293.1020723
0.013372941,289.174194,11/29/2010,0,289.1875669
0.045352197,276.059509,11/30/2010,0,276.1048612
0.015547677,280.351593,12/1/2010,1,280.3360453
0.013236401,284.062439,12/2/2010,1,284.0492026
0.002063567,284.648621,12/3/2010,1,284.6465574
0.009354301,287.31131,12/6/2010,1,287.3019557
0.015180861,291.672943,12/7/2010,1,291.6577621
0.005790822,293.361969,12/8/2010,1,293.3561782
0.00162563,293.838867,12/9/2010,1,293.8372414
0.00120029,294.191559,12/10/2010,1,294.1903587
0.004069576,295.388794,12/13/2010,1,295.3847244
0.000487639,295.532837,12/14/2010,1,295.5323494
0.007749054,293.242737,12/15/2010,0,293.2504861
0.002388598,293.943176,12/16/2010,1,293.9407874
0.001537906,293.491119,12/17/2010,0,293.4926569
0.007210583,295.607361,12/20/2010,1,295.6001504
0.013460849,299.586487,12/21/2010,1,299.5730262
0.004012794,300.788666,12/22/2010,1,300.7846532
0.002081016,300.16272,12/23/2010,0,300.164801
0.003061696,299.243713,12/27/2010,0,299.2467747
0.00574385,297.524902,12/28/2010,0,297.5306459
0.003472869,298.558167,12/29/2010,1,298.5546941
0.003560713,297.495087,12/30/2010,0,297.4986477
0.008165513,295.065887,12/31/2010,0,295.0740525
0.017475636,300.222351,1/3/2011,1,300.2048754
0.003689892,299.114563,1/4/2011,0,299.1182529
0.01154245,302.567078,1/5/2011,1,302.5555356
0.007273475,304.767792,1/6/2011,1,304.7605185
0.004792104,306.228271,1/7/2011,1,306.2234789
0.003617524,305.120483,1/10/2011,0,305.1241005
0.002930632,306.014679,1/11/2011,1,306.0117484
0.001396064,306.441895,1/12/2011,1,306.4404989
0.000291791,306.352478,1/13/2011,0,306.3527698
0.012145471,310.073273,1/14/2011,1,310.0611275
0.024752469,317.748352,1/18/2011,1,317.7235995
0.012319658,313.833801,1/19/2011,0,313.8461207
0.007882857,311.359894,1/20/2011,0,311.3677769
0.023836477,303.938171,1/21/2011,0,303.9620075
0.001225769,303.565613,1/24/2011,0,303.5668388
0.014449739,307.952057,1/25/2011,1,307.9376073
0.005500759,306.258087,1/26/2011,0,306.2635878
0.000470433,306.402161,1/27/2011,1,306.4016906
0.025616559,298.553192,1/28/2011,0,298.5788086
0.001048249,298.240234,1/31/2011,0,298.2412822
0.017789287,303.545715,2/1/2011,1,303.5279257
0.001571094,304.022614,2/2/2011,1,304.0210429
0.003022824,303.103607,2/3/2011,0,303.1066298
0.001360337,303.51593,2/4/2011,1,303.5145697
0.005417465,305.160217,2/7/2011,1,305.1547995
0.006658142,307.192017,2/8/2011,1,307.1853589
0.003040216,306.258087,2/9/2011,0,306.2611272
9.74E-05,306.228271,2/10/2011,0,306.2283684
0.013075109,310.232239,2/11/2011,1,310.2191639
0.00584466,312.045441,2/14/2011,1,312.0395963
0.006367858,310.05838,2/15/2011,0,310.0647479
0.000112108,310.09314,2/16/2011,1,310.0930279
0.001666054,310.609772,2/17/2011,1,310.6081059
0.007708833,313.004211,2/18/2011,1,312.9965022
0.03153564,303.133423,2/22/2011,0,303.1649586
0.001818971,303.684814,2/23/2011,1,303.682995
0.004089477,302.442902,2/24/2011,0,302.4469915
0.002003843,303.04895,2/25/2011,1,303.0469462
0.005507886,304.718109,2/28/2011,1,304.7126011
0.020606504,298.438934,3/1/2011,0,298.4595405
5.00E-05,298.453857,3/2/2011,1,298.453807
0.014597429,302.810516,3/3/2011,1,302.7959186
0.01466637,298.369385,3/4/2011,0,298.3840514
0.014917918,293.918335,3/7/2011,0,293.9332529
0.001098625,294.241241,3/8/2011,1,294.2401424
0.000911664,293.972992,3/9/2011,0,293.9739037
0.019382519,288.275055,3/10/2011,0,288.2944375
0.006186512,286.491638,3/11/2011,0,286.4978245
0.011652302,283.153351,3/14/2011,0,283.1650033
0.000754337,282.939758,3/15/2011,0,282.9405123
0.021876593,276.75,3/16/2011,0,276.7718766
0.007646761,278.866241,3/17/2011,1,278.8585942
0.000534367,278.717224,3/18/2011,0,278.7177584
0.027519308,286.387329,3/21/2011,1,286.3598097
0.001422371,286.794678,3/22/2011,1,286.7932556
0.008383552,289.199036,3/23/2011,1,289.1906524
0.008124961,291.548767,3/24/2011,1,291.540642
0.012182902,287.996857,3/25/2011,0,288.0090399
0.007555093,285.821014,3/28/2011,0,285.8285691
0.011071366,288.985443,3/29/2011,1,288.9743716
0.00018903,289.04007,3/30/2011,1,289.039881
0.00845589,291.484161,3/31/2011,1,291.4757051
0.008589571,293.987885,4/1/2011,1,293.9792954
0.006961824,291.941193,4/4/2011,0,291.9481548
0.031632826,282.706268,4/5/2011,0,282.7379008
0.008944142,285.234833,4/6/2011,1,285.2258889
0.010136118,288.126007,4/7/2011,1,288.1158709
0.003172334,287.211975,4/8/2011,0,287.2151473
0.001366433,286.819519,4/11/2011,0,286.8208854
0.011708248,283.461365,4/12/2011,0,283.4730732
0.009936737,286.278046,4/13/2011,1,286.2681093
0.003869623,287.385834,4/14/2011,1,287.3819644
0.082643318,263.635315,4/15/2011,0,263.7179583
0.007273464,261.717773,4/18/2011,0,261.7250465
0.010078975,259.079926,4/19/2011,0,259.090005
0.00805321,261.166351,4/20/2011,1,261.1582978
0.001198305,260.853394,4/21/2011,0,260.8545923
9.52E-05,260.828552,4/25/2011,0,260.8286472
0.014798587,264.688446,4/26/2011,1,264.6736474
0.009271432,267.142487,4/27/2011,1,267.1332156
0.000390574,267.246826,4/28/2011,1,267.2464354
0.011394698,270.292023,4/29/2011,1,270.2806283
0.010181973,267.539917,5/2/2011,0,267.550099
0.008671289,265.220001,5/3/2011,0,265.2286723
0.003558736,266.163849,5/4/2011,1,266.1602903
0.002836847,265.408783,5/5/2011,0,265.4116198
0.001927811,265.920441,5/6/2011,1,265.9185132
0.004446112,267.102753,5/9/2011,1,267.0983069
0.009262005,269.57666,5/10/2011,1,269.567398
0.013286369,265.994965,5/11/2011,0,266.0082514
0.000747007,265.796265,5/12/2011,0,265.797012
0.010279448,263.064026,5/13/2011,0,263.0743054
0.021017899,257.534973,5/16/2011,0,257.5559909
0.023224457,263.516083,5/17/2011,1,263.4928585
0.001225379,263.193176,5/18/2011,0,263.1944014
0.002718015,263.908539,5/19/2011,1,263.905821
0.01359058,260.321869,5/20/2011,0,260.3354596
0.010762784,257.520081,5/23/2011,0,257.5308438
0.000250761,257.455505,5/24/2011,0,257.4557558
0.002720625,258.155945,5/25/2011,1,258.1532244
0.002963383,257.39093,5/26/2011,0,257.3938934
0.005346101,258.766968,5/27/2011,1,258.7616219
0.015588357,262.80072,5/31/2011,1,262.7851316
0.006464762,261.101776,6/1/2011,0,261.1082408
0.004680343,262.323822,6/2/2011,1,262.3191417
0.009430737,259.849915,6/3/2011,0,259.8593457
0.003861648,258.846466,6/6/2011,0,258.8503276
0.00389595,257.838013,6/7/2011,0,257.841909
0.000269739,257.907562,6/8/2011,1,257.9072923
0.004699851,256.695435,6/9/2011,0,256.7001349
0.013972473,253.108765,6/10/2011,0,253.1227375
0.009381512,250.734222,6/13/2011,0,250.7436035
0.007211732,252.54245,6/14/2011,1,252.5352383
0.010661534,249.84996,6/15/2011,0,249.8606215
0.005129727,248.568298,6/16/2011,0,248.5734277
0.030677267,240.942902,6/17/2011,0,240.9735793
0.000907198,240.724319,6/20/2011,0,240.7252262
0.017375897,244.90712,6/21/2011,1,244.8897441
0.012150104,241.931473,6/22/2011,0,241.9436231
0.013942221,238.558411,6/23/2011,0,238.5723532
0.011119943,235.905655,6/24/2011,0,235.9167749
0.01667793,239.840073,6/27/2011,1,239.8233951
0.02247305,245.230011,6/28/2011,1,245.207538
0.00794088,247.177353,6/29/2011,1,247.1694121
0.017706015,251.553879,6/30/2011,1,251.536173
0.028930836,258.831543,7/1/2011,1,258.8026122
0.021899,264.499695,7/5/2011,1,264.477796
0.005484169,265.950256,7/6/2011,1,265.9447718
0.020995204,271.533936,7/7/2011,1,271.5129408
0.026728821,264.276154,7/8/2011,0,264.3028828
0.008853553,261.936371,7/11/2011,0,261.9452246
0.012763523,265.279602,7/12/2011,1,265.2668385
0.007958648,267.390869,7/13/2011,1,267.3829104
0.017315038,262.760986,7/14/2011,0,262.778301
0.12984463,296.879089,7/15/2011,1,296.7492444
0.004484415,295.54776,7/18/2011,0,295.5522444
0.012791151,299.328156,7/19/2011,1,299.3153648
0.011949167,295.751434,7/20/2011,0,295.7633832
0.019551483,301.533813,7/21/2011,1,301.5142615
0.018517592,307.117493,7/22/2011,1,307.0989754
0.001213181,307.490082,7/25/2011,1,307.4888688
0.00571903,309.248627,7/26/2011,1,309.242908
0.024577493,301.648071,7/27/2011,0,301.6726485
0.006126318,303.496063,7/28/2011,1,303.4899367
0.011867017,299.89447,7/29/2011,0,299.906337
0.005101995,301.42453,8/1/2011,1,301.419428
0.02368281,294.28595,8/2/2011,0,294.3096328
0.014804169,298.642609,8/3/2011,1,298.6278048
0.039339885,286.894043,8/4/2011,0,286.9333829
0.002631864,287.649109,8/5/2011,1,287.6464771
0.057025346,271.245819,8/8/2011,0,271.3028443
0.050163007,284.852325,8/9/2011,1,284.802162
0.042552523,272.73114,8/10/2011,0,272.7736925
0.023897561,279.248749,8/11/2011,1,279.2248514
0.00291746,280.063446,8/12/2011,1,280.0605285
0.011600482,276.814575,8/15/2011,0,276.8261755
0.032715369,267.758484,8/16/2011,0,267.7911994
0.01085343,264.852386,8/17/2011,0,264.8632394
0.053024461,250.808731,8/18/2011,0,250.8617555
0.027650118,243.87384,8/19/2011,0,243.9014901
0.014768201,247.475418,8/22/2011,1,247.4606498
0.041451737,257.733704,8/23/2011,1,257.6922523
0.008615676,259.954254,8/24/2011,1,259.9456383
0.006210716,258.339752,8/25/2011,0,258.3459627
0.013114397,261.727722,8/26/2011,1,261.7146076
0.023193936,267.798218,8/29/2011,1,267.7750241
0.003005169,268.602997,8/30/2011,1,268.5999918
0.000480821,268.732147,8/31/2011,1,268.7316662
0.01563887,264.52948,9/1/2011,0,264.5451189
0.014384926,260.724243,9/2/2011,0,260.7386279
0.005068232,259.402832,9/6/2011,0,259.4079002
0.022693349,265.289551,9/7/2011,1,265.2668577
0.001741512,265.751556,9/8/2011,1,265.7498145
0.018898621,260.729218,9/9/2011,0,260.7481166
0.010040877,263.347168,9/12/2011,1,263.3371271
0.001131719,263.049133,9/13/2011,0,263.0502647
0.004815655,264.315887,9/14/2011,1,264.3110713
0.019715391,269.526978,9/15/2011,1,269.5072626
0.007593641,271.573669,9/16/2011,1,271.5660754
1.83E-05,271.568695,9/19/2011,0,271.5687133
7.32E-05,271.548828,9/20/2011,0,271.5489012
0.013592322,267.857849,9/21/2011,0,267.8714413
0.034384331,258.647736,9/22/2011,0,258.6821203
0.00931511,261.057068,9/23/2011,1,261.0477529
0.012140652,264.226471,9/26/2011,1,264.2143303
0.014006651,267.927399,9/27/2011,1,267.9133923
0.019468315,262.711304,9/28/2011,0,262.7307723
0.00253377,262.045654,9/29/2011,0,262.0481878
0.023620857,255.855911,9/30/2011,0,255.8795319
0.037900023,246.158966,10/3/2011,0,246.196866
0.012875371,249.328354,10/4/2011,1,249.3154786
0.005578832,250.719315,10/5/2011,1,250.7137362
0.019833558,255.691971,10/6/2011,1,255.6721374
0.00079656,255.895645,10/7/2011,1,255.8948484
0.042805539,266.849396,10/10/2011,1,266.8065905
0.011188315,269.834991,10/11/2011,1,269.8238027
0.009794104,272.477783,10/12/2011,1,272.4679889
0.019124939,277.688904,10/13/2011,1,277.6697791
0.058480479,293.928284,10/14/2011,1,293.8698035
0.01566723,289.323242,10/17/2011,0,289.3389092
0.013907642,293.347046,10/18/2011,1,293.3331384
0.016612715,288.473755,10/19/2011,0,288.4903677
0.005114514,289.949158,10/20/2011,1,289.9440435
0.011684704,293.337128,10/21/2011,1,293.3254433
0.010042476,296.282959,10/24/2011,1,296.2729165
0.022232659,289.695801,10/25/2011,0,289.7180337
0.005401594,291.26062,10/26/2011,1,291.2552184
0.021081037,297.400696,10/27/2011,1,297.379615
0.002455458,298.130951,10/28/2011,1,298.1284955
0.012497089,294.405182,10/31/2011,0,294.4176791
0.023606239,287.455383,11/1/2011,0,287.4789892
0.010662747,290.520447,11/2/2011,1,290.5097843
0.021681923,296.819489,11/3/2011,1,296.7978071
0.002276229,296.14386,11/4/2011,0,296.1461362
0.020448281,302.199493,11/7/2011,1,302.1790447
0.006591788,304.191528,11/8/2011,1,304.1849362
0.018600791,298.533325,11/9/2011,0,298.5519258
0.009767804,295.61731,11/10/2011,0,295.6270778
0.022299445,302.209412,11/11/2011,1,302.1871126
0.007643696,304.519409,11/14/2011,1,304.5117653
0.005807492,306.287903,11/15/2011,1,306.2820955
0.008255517,303.759338,11/16/2011,0,303.7675935
0.01733526,298.493591,11/17/2011,0,298.5109263
0.009968881,295.517944,11/18/2011,0,295.5279129
0.023433288,288.592987,11/21/2011,0,288.6164203
0.001618127,288.126007,11/22/2011,0,288.1276251
0.017051654,283.212982,11/23/2011,0,283.2300337
0.012471332,279.680939,11/25/2011,0,279.6934103
0.044742452,292.19455,11/28/2011,1,292.1498075
0.008942696,289.581543,11/29/2011,0,289.5904857
0.028236672,297.758362,11/30/2011,1,297.7301253
0.023991115,304.901917,12/1/2011,1,304.8779259
0.010736935,308.175629,12/2/2011,1,308.1648921
0.008527277,310.803528,12/5/2011,1,310.7950007
0.003004889,309.869598,12/6/2011,0,309.8726029
0.000609227,309.680817,12/7/2011,0,309.6814262
0.011774288,306.034546,12/8/2011,0,306.0463203
0.018456263,311.6828,12/9/2011,1,311.6643437
0.003235414,310.674377,12/12/2011,0,310.6776124
0.000383688,310.793579,12/13/2011,1,310.7931953
0.012083757,307.038025,12/14/2011,0,307.0501088
0.002378288,307.76825,12/15/2011,1,307.7658717
0.01036257,310.95752,12/16/2011,1,310.9471574
0.006597901,308.905853,12/19/2011,0,308.9124509
0.013733738,313.148285,12/20/2011,1,313.1345513
0.007218034,310.88797,12/21/2011,0,310.895188
0.006199854,312.81543,12/22/2011,1,312.8092301
0.005462943,314.524323,12/23/2011,1,314.5188601
0.011229694,318.056335,12/27/2011,1,318.0451053
0.000858945,317.783142,12/28/2011,0,317.7840009
0.004220639,319.12439,12/29/2011,1,319.1201694
0.005448371,320.863098,12/30/2011,1,320.8576496
0.030205892,330.555054,1/3/2012,1,330.5248481
0.004313109,331.980774,1/4/2012,1,331.9764609
0.013871412,327.375732,1/5/2012,0,327.3896034
0.01364164,322.90979,1/6/2012,0,322.9234316
0.042398677,309.218842,1/9/2012,0,309.2612407
0.001092427,309.556641,1/10/2012,1,309.5555486
0.004525437,310.95752,1/11/2012,1,310.9529946
0.005879018,312.785645,1/12/2012,1,312.779766
0.007385243,310.475647,1/13/2012,0,310.4830322
0.005744145,312.259064,1/17/2012,1,312.2533199
0.006888514,314.410065,1/18/2012,1,314.4031765
0.01052279,317.718536,1/19/2012,1,317.7080132
0.083775037,291.101654,1/20/2012,0,291.185429
0.000801984,290.868195,1/23/2012,0,290.868997
0.007839228,288.588013,1/24/2012,0,288.5958522
0.019692589,282.904968,1/25/2012,0,282.9246606
0.002440714,282.214478,1/26/2012,0,282.2169187
0.020911794,288.116089,1/27/2012,1,288.0951772
0.003948422,286.978485,1/30/2012,0,286.9824334
0.004189091,288.180664,1/31/2012,1,288.1764749
0.001241117,288.53833,2/1/2012,1,288.5370889
0.00736883,290.66452,2/2/2012,1,290.6571512
0.019175822,296.238251,2/3/2012,1,296.2190752
0.021397557,302.577026,2/6/2012,1,302.5556284
0.003808934,301.42453,2/7/2012,0,301.4283389
0.005075994,302.954559,2/8/2012,1,302.949483
0.002640016,303.754364,2/9/2012,1,303.751724
0.009076577,300.997314,2/10/2012,0,301.0063906
0.010381039,304.121979,2/13/2012,1,304.111598
0.003985664,302.909851,2/14/2012,0,302.9138367
0.006887944,300.823425,2/15/2012,0,300.8303129
0.001585309,301.300323,2/16/2012,1,301.2987377
0.003099661,300.366394,2/17/2012,0,300.3694937
0.01548036,305.016174,2/21/2012,1,305.0006936
0.009869762,302.005737,2/22/2012,0,302.0156068
0.003010168,301.096649,2/23/2012,0,301.0996592
0.006252982,302.979401,2/24/2012,1,302.973148
0.000967363,302.68631,2/27/2012,0,302.6872774
0.014902164,307.196991,2/28/2012,1,307.1820888
0.000226402,307.127441,2/29/2012,0,307.1276674
0.006712474,309.189026,3/1/2012,1,309.1823135
0.001847701,308.617737,3/2/2012,0,308.6195847
0.011267619,305.14035,3/5/2012,0,305.1516176
0.015124155,300.52536,3/6/2012,0,300.5404842
0.00304155,301.439423,3/7/2012,1,301.4363815
0.000560358,301.608337,3/8/2012,1,301.6077766
0.01134836,298.185577,3/9/2012,0,298.1969254
0.008163286,300.619751,3/12/2012,1,300.6115877
0.020870884,306.893951,3/13/2012,1,306.8730801
0.002897486,306.00473,3/14/2012,0,306.0076275
0.008344335,308.558136,3/15/2012,1,308.5497917
0.00629493,310.500488,3/16/2012,1,310.4941931
0.01430314,314.94162,3/19/2012,1,314.9273169
0.000772965,314.698181,3/20/2012,0,314.698954
0.010244832,317.922211,3/21/2012,1,317.9119662
0.009484745,320.937622,3/22/2012,1,320.9281373
0.005355686,319.218781,3/23/2012,0,319.2241367
0.010488844,322.567017,3/26/2012,1,322.5565282
0.003557565,321.419464,3/27/2012,0,321.4230216
0.013508099,325.76123,3/28/2012,1,325.7477219
0.011208347,322.109985,3/29/2012,0,322.1211933
0.011057801,318.548157,3/30/2012,0,318.5592148
0.00885786,321.369812,4/2/2012,1,321.3609541
0.006646884,319.233704,4/3/2012,0,319.2403509
0.011624327,315.522827,4/4/2012,0,315.5344513
0.00445563,314.116974,4/5/2012,0,314.1214296
0.002340625,313.381744,4/9/2012,0,313.3840846
0.006309053,311.404602,4/10/2012,0,311.4109111
0.014516802,315.925201,4/11/2012,1,315.9106842
0.023665032,323.401581,4/12/2012,1,323.377916
0.040567705,310.281921,4/13/2012,0,310.3224887
0.029667017,301.076782,4/16/2012,0,301.106449
0.005774969,302.815491,4/17/2012,1,302.809716
0.0034779,301.762329,4/18/2012,0,301.7658069
0.013416767,297.713654,4/19/2012,0,297.7270708
0.005406296,296.104126,4/20/2012,0,296.1095323
0.002583601,296.869141,4/23/2012,1,296.8665574
0.006141258,298.692291,4/24/2012,1,298.6861497
0.01405357,302.889984,4/25/2012,1,302.8759304
0.009430635,305.746429,4/26/2012,1,305.7369984
0.000796209,305.502991,4/27/2012,0,305.5037872
0.016472038,300.470734,4/30/2012,0,300.487206
0.000694407,300.262085,5/1/2012,0,300.2627794
0.004682086,301.667938,5/2/2012,1,301.6632559
0.006191772,303.535797,5/3/2012,1,303.5296052
0.022994369,296.556183,5/4/2012,0,296.5791774
0.017722878,301.812012,5/7/2012,1,301.7942891
0.008624766,304.41507,5/8/2012,1,304.4064452
0.005940008,302.606842,5/9/2012,0,302.612782
0.007403726,304.84726,5/10/2012,1,304.8398563
0.013737289,300.659485,5/11/2012,0,300.6732223
0.002032276,300.048462,5/14/2012,0,300.0504943
0.011771575,303.580505,5/15/2012,1,303.5687334
0.029160031,312.432922,5/16/2012,1,312.403762
0.009349175,309.511932,5/17/2012,0,309.5212812
0.036353464,298.260101,5/18/2012,0,298.2964545
0.022834767,305.070801,5/21/2012,1,305.0479662
0.021673657,298.458801,5/22/2012,0,298.4804747
0.01441416,302.760834,5/23/2012,1,302.7464198
0.009516607,299.879578,5/24/2012,0,299.8890946
0.020094126,293.85376,5/25/2012,0,293.8738541
0.004750441,295.249695,5/29/2012,1,295.2449446
0.010280376,292.214417,5/30/2012,0,292.2246974
0.012529033,288.553253,5/31/2012,0,288.565782
0.017009273,283.645172,6/1/2012,0,283.6621813
0.013327905,287.425568,6/4/2012,1,287.4122401
0.01413781,283.362,6/5/2012,0,283.3761378
0.017811774,288.40918,6/6/2012,1,288.3913682
0.004030541,287.246735,6/7/2012,0,287.2507655
0.003839361,288.349579,6/8/2012,1,288.3457396
0.020587517,282.413177,6/11/2012,0,282.4337645
0.005980688,280.724152,6/12/2012,0,280.7301327
0.007096058,278.732117,6/13/2012,0,278.7392131
0.003635742,277.718719,6/14/2012,0,277.7223547
0.009766508,280.431061,6/15/2012,1,280.4212945
0.011230942,283.580566,6/18/2012,1,283.5693351
0.018709011,288.886078,6/19/2012,1,288.867369
0.006912791,286.889069,6/20/2012,0,286.8959818
0.021298337,280.778809,6/21/2012,0,280.8001073
0.011093237,283.893555,6/22/2012,1,283.8824618
0.018863281,278.538391,6/25/2012,0,278.5572543
0.007098167,280.515503,6/26/2012,1,280.5084048
0.00818163,282.810577,6/27/2012,1,282.8023954
0.008765058,280.331726,6/28/2012,0,280.3404911
0.027927881,288.160797,6/29/2012,1,288.1328691
0.000689546,288.359497,7/2/2012,1,288.3588075
0.012679381,292.015717,7/3/2012,1,292.0030376
0.013762475,296.034576,7/5/2012,1,296.0208135
0.016680031,291.09671,7/6/2012,0,291.11339
5.12E-05,291.111603,7/9/2012,1,291.1115518
0.007354853,288.97052,7/10/2012,0,288.9778749
0.018067722,283.749481,7/11/2012,0,283.7675487
0.001242966,283.39679,7/12/2012,0,283.398033
0.010587477,286.397247,7/13/2012,1,286.3866595
0.002775271,285.602417,7/16/2012,0,285.6051923
0.003148328,286.501587,7/17/2012,1,286.4984387
0.006987689,288.503571,7/18/2012,1,288.4965833
0.021179149,294.613831,7/19/2012,1,294.5926519
0.029946323,303.436432,7/20/2012,1,303.4064857
0.007678261,305.766296,7/23/2012,1,305.7586177
0.012899937,301.82193,7/24/2012,0,301.8348299
0.000691298,302.030579,7/25/2012,1,302.0298877
0.008832427,304.698242,7/26/2012,1,304.6894096
0.035215805,315.428436,7/27/2012,1,315.3932202
0.004189258,314.107025,7/30/2012,0,314.1112143
0.001059687,314.43988,7/31/2012,1,314.4388203
0.000458189,314.295807,8/1/2012,0,314.2962652
0.006211667,312.343506,8/2/2012,0,312.3497177
0.020007968,318.592865,8/3/2012,1,318.572857
0.002323257,319.333038,8/6/2012,1,319.3307147
0.003546858,318.200409,8/7/2012,0,318.2039559
0.002638397,319.039948,8/8/2012,1,319.0373096
0.000186908,319.099579,8/9/2012,1,319.0993921
0.000544936,318.92569,8/10/2012,0,318.9262349
0.028052955,327.872498,8/13/2012,1,327.844445
0.013105881,332.169556,8/14/2012,1,332.1564501
0.001674946,331.61319,8/15/2012,0,331.6148649
0.007984501,334.260956,8/16/2012,1,334.2529715
0.006345988,336.382172,8/17/2012,1,336.375826
0.002362881,335.587341,8/20/2012,0,335.5897039
0.008926272,332.591797,8/21/2012,0,332.6007233
0.011456212,336.402039,8/22/2012,1,336.3905828
0.00056118,336.213257,8/23/2012,0,336.2138182
0.002703903,337.122345,8/24/2012,1,337.1196411
0.013866156,332.447754,8/27/2012,0,332.4616202
0.01199901,336.436798,8/28/2012,1,336.424799
0.015887813,341.782043,8/29/2012,1,341.7661552
0.009200486,338.637482,8/30/2012,0,338.6466825
0.0050024,340.331482,8/31/2012,1,340.3264796
0.005911683,338.31955,9/4/2012,0,338.3254617
0.000469872,338.160583,9/5/2012,0,338.1610529
0.02744159,347.440247,9/6/2012,1,347.4128054
0.009651098,350.793427,9/7/2012,1,350.7837759
0.007618752,348.120819,9/10/2012,0,348.1284378
0.012243732,343.858521,9/11/2012,0,343.8707647
0.001892514,343.207764,9/12/2012,0,343.2096565
0.021942994,350.73877,9/13/2012,1,350.716827
0.005155569,352.547028,9/14/2012,1,352.5418724
0.000422687,352.696045,9/17/2012,1,352.6956223
0.011690517,356.819244,9/18/2012,1,356.8075535
0.012836194,361.399445,9/19/2012,1,361.3866088
0.000852196,361.707428,9/20/2012,1,361.7065758
0.008061891,364.623474,9/21/2012,1,364.6154121
0.020967558,372.268738,9/24/2012,1,372.2477704
0.000293562,372.159454,9/25/2012,0,372.1597476
0.005739768,374.295563,9/26/2012,1,374.2898232
